UID,calopteryx,procladius,paralauterborniella,coryoneura,gomphidae,stenacron,oecities,polypedilum,pisidiidae,cheumatopsyche,microtendipes,pisidium,stenelmis,physa,saetheria,paratanytarsus,dasyhelea,gonomyia,enchytraeidae,odontomyia,tubificidae,argia,ceratopogoninae,ablabesmyia,cryptochironomus,psychoda,centroptilum,hexagenia,thienemannimyia genus gr.,dicrotendipes,erpobdella,stratiomys,psychodidae,caenis,tanytarsus,hydrophilidae,dubiraphia,cryptotendipes,limnodrilus,chrysops,fallceon,hetaerina,paracloeodes,larsia,naididae,calopterygidae,rheotanytarsus,ceratopogonidae,berosus,helicopsyche,tricorythodes,robackia,nectopsyche,erpetogomphus,paracymus,paratendipes,pristina,aulodrilus,eylais,macronychus,cladotanytarsus,pentaneura,lymnaeidae,isonychia,helichus,prostoma,tipulidae,atrichopogon,heterelmis,chironomidae,microcylloepus,cambaridae,helobdella,unionicola,glyptotendipes,heptageniidae,orconectes,placobdella,stictochironomus,sialis,neumania,stenochironomus,musculium,diptera,planorbidae,ephydridae,brachycentrus,cercobrachys,lopescladius,pilaria,arachnida,hexatoma,hydropsychidae,simulium,polycentropodidae,leucrocuta,baetidae,leptophlebiidae,acerpenna,chimarra,plauditus,procloeon,hyalella,pseudochironomus,phaenopsectra,stempellinella,thienemanniella,hydroptila,odonata,baetis,corydalus,coenagrionidae,cricotopus/orthocladius,sperchon,neochoroterpes,branchiura,neoperla,hydroptilidae,ancylidae,hemerodromia,neotrichia,stenonema,atractides,peltodytes,chironomus,labrundinia,stratiomyidae,cladopelma,mideopsis,oxyethira,tanypus,tropisternus,libellula,natarsia,dero,anopheles,scirtidae,goeldichironomus,hydrobiidae,arrenurus,bratislavia,specaria,gammarus,stephensoniana,chaetogaster,tribelos,corbicula,oxus,parachironomus,nais,nanocladius,hydropsyche,chaoborus,spirosperma,nemata,boyeria,molanna,gomphus,ancyronyx,lype,polychaeta,pseudocloeon,valvata,gastropoda,amphipoda,sarcoptiformes,leptoceridae,planorbella,ephemeroptera,gyrinidae,crangonyx,turbellaria,elmidae,clinotanypus,physidae,caecidotea,maccaffertium,lumbriculidae,mystacides,trichoptera,dineutus,sciomyzidae,paranais,ochthebius,callibaetis,attenella,parakiefferiella,hydrochus,caenidae,ferrissia,limnesiidae,guttipelopia,menetus,ephemerellidae,branchiobdellida,ranatra,belostoma,enochrus,unionicolidae,mideopsidae,libellulidae,ilyodrilus,unionidae,paramerina,perithemis,limonia,hydrobaenus,tipula,lumbriculus,antocha,epitheca,trombidiformes,lebertia,muscidae,micropsectra,limnophyes,stictotarsus,tvetenia,heleniella,laccobius,ochrotrichia,dixa,diphetor,simuliidae,eukiefferiella,dytiscidae,ostracoda,odontomesa,optioservus,radotanypus,oligochaeta,hesperophylax,heterocloeon,isogenoides,choroterpes,asioplax,clathrosperchon,empididae,acentrella,parametriocnemus,protoptila,cardiocladius,camelobaetidius,leptohyphidae,rhithrogena,synorthocladius,gonidea,zaitzevia,fossaria,limnephilidae,tabanidae,nemouridae,zavrelimyia,pseudodiamesa,malenka,feltria,stilocladius,dolophilodes,sweltsa,doroneuria,heterlimnius,pagastia,chloroperlidae,diamesa,chaetocladius,lepidostoma,desmona,ametor,ameletus,heterotrissocladius,polycelis,apatania,rhyacophila,epeorus,paraleptophlebia,suwallia,perlodidae,drunella,cinygmula,narpus,aturus,torrenticola,protzia,zapada,brillia,perlidae,sperchonopsis,thaumaleidae,rheocricotopus,ptychoptera,hydryphantidae,dicosmoecus,liodessus,psychoglypha,reomyia,micrasema,capniidae,parapsyche,hygrobates,oreogeton,hesperoperla,dicranota,testudacarus,gyraulus,pteronarcys,haplotaxida,glossosoma,agapetus,cryptolabis,glossosomatidae,hydraena,hesperoconopa,maruina,timpanoga,onocosmoecus,nilotanypus,oreodytes,limnophila,serratella,potthastia,cordulegaster,ephemerella,euparyphus,oplonaeschna,rhyacodrilus,helochares,siphlonurus,agabus,clinocera,sanfilippodytes,prosimulium,gillotia,haliplus,diplocladius,pionidae,stagnicola,culicidae,aeshnidae,gyrinus,haliplidae,cleptelmis,prodiamesa,helophorus,metriocnemus,brundiniella,amphiagrion,cymbiodyta,nemotelus,culoptila,ophiogomphus,ephoron,traverella,ephemera,pseudosmittia,paracladopelma,glossiphonia,ophidonais,stempellina,limnesia,cnidaria,petrophila,alloperla,isoperla,lestes,sympetrum,laccophilus,acricotopus,psectrocladius,hydrachna,smicridea,xestochironomus,ambrysus,leptohyphes,tyrrellia,tinodes,apobaetis,dytiscus,demicryptochironomus,caudatella,psephenus,blepharicera,trichoclinocera,apteraliplus,hydryphantes,smittia,estelloxus,piona,hirudinea,sphaerium,lymnaea,neoplasta,pteronarcella,philopotamidae,chaetarthria,potamothrix,leucotrichia,forcipomyia,amiocentrus,unionoida,heptagenia,nilothauma,podmosta,lethocerus,juga,vorticifex,slavina,ceraclea,lanx,polycentropus,stylaria,enallagma,aturidae,hydrodroma,helisoma,gumaga,wormaldia,lauterborniella,brechmorhoga,marilia,blephariceridae,belostomatidae,ordobrevia,paraphaenocladius,heteroplectron,leuctridae,monodiamesa,hydatophylax,yoraperla,alotanypus,sergentia,dixella,nautarachna,neophylax,erioptera,rhabdomastix,dixidae,paracricotopus,calineuria,lara,ecdyonurus,pacifastacus,atherix,goera,megarcys,cinygma,neothremma,chyrandra,parorthocladius,paraperla,kathroperla,constempellina,wandesia,allocosmoecus,glutops,visoka,psychomyia,skwala,corticacarus,brychius,uncinais,bothrioneurum,sublettea,ironodes,acneus,psilometriocnemus,moselia,octogomphus,oligophlebodes,despaxia,krenosmittia,arctopsyche,eubrianax,plecoptera,ampumixis,deuterophlebia,nixe,eurylophella,kogotus,macropelopia,sabellidae,perlinodes,boreoheptagyia,pagastiella,ormosia,sperchonidae,triaenodes,lebertiidae,torrenticolidae,limnophora,pseudosuccinea,erpobdellidae,dolichopodidae,collembola,boreochlus,chelifera,neozavrelia,mayatrichia,taenionema,amphinemura,diura,crambidae,baetisca,ischnura,neureclipsis,neoplea,potamyia,endochironomus,pleuroceridae,anthopotamus,taeniopteryx,brachycercus,macromia,corduliidae,cernotina,koenikea,palaemonetes,glossiphoniidae,axarus,krendowskia,laevapex,dreissena,orthotrichia,quistradrilus,dannella,sympotthastia,leuctra,psilotreta,ectopria,agnetina,paragnetina,setodes,malirekus,neohermes,pericoma,neoelmis,baetodes,corydalidae,geayia,hexacylloepus,fittkauimyia,albia,paraponyx,lutrochus,naucoridae,biomphalaria,suragina,gyretes,vacupernius,planorbula,myxosargus,gloiobdella,kiefferulus,lirceus,harnischia,goniobasis,anacaena,nepa,psectrotanypus,veneroida,cyrnellus,agraylea,nyctiophylax,pseudorthocladius,phryganeidae,acroneuria,xylotopus,perlesta,microchironomus,xenochironomus,stylurus,viviparidae,nigronia,pycnopsyche,macrostemum,piguetiella,forelia,echinogammarus,coptotomus,metretopodidae,pelocoris,asellidae,rheosmittia,bivalvia,kloosia,ptilostomis,oulimnius,aeolosomatidae,paracapnia,hagenius,stygobromus,megascolecidae,pseudolimnophila,neurocordulia,arcteonais,siphlonuridae,isochaetides,apocorophium,pristinella,oxidae,coelotanypus,krendowskiidae,decapoda,zavreliella,zavrelia,arrenuridae,almyracuma,einfeldia,ephemeridae,pachydiplax,haemonais,progomphus,lepidoptera,campeloma,lioplax,nasiaeschna,chauliodes,celina,stylogomphus,hygrobatidae,dromogomphus,anisocentropus,lanthus,agarodes,promoresia,tallaperla,stelechomyia,mysidae,macrobrachium,no invertebrates in sample,chlorotabanus,corophiidae,argulus,cambarus,sciaridae,vejdovskyella,clathrosperchonidae,hydrellia,tubifex,archilestes,hydroporus,elimia,gammaridae,leptoxis,pseudocentroptiloides,epiaeschna,copelatus,isopoda,porifera,hydrodromidae,twinnia,peltoperla,haplotaxis,triznaka,peltoperlidae,curculionidae,paraleuctra,ironoquia,eclipidrilus,tabanus,haploperla,leptophlebia,ithytrichia,plumiperla,rickera,platysmittia,uenoidae,odontoceridae,cnephia,sepedon,limnephilus,epoicocladius,hydrocolus,molannidae,phylocentropus,actinobdella,lipinella,ripistes,wettina,neostempellina,amercaenis,palaemonidae,diplectrona,soyedina,pleidae,piscicola,celithemis,basiaeschna,rhithropanopeus,hyalellidae,leptocerus,bittacomorpha,parachaetocladius,brachycentridae,sisyridae,erythemis,viviparus,promenetus,armiger,molophilus,nymphomyia,stylodrilus,habrophlebia,litobrancha,neolimnochares,oligostomis,limnochares,hydrobius,rhizelmis,mooreobdella,setacera,pyralidae,,paltothemis,yphria,frisonia,pedomoecus,anagapetus,psychomyiidae,ecclisomyia,heterotanytarsus,stygothrombium,anchycteis,limnocharidae,cyphomella,pedicia,baetiscidae,thienemannia,scatophila,aeshna,silvius,aedes,ephydra,agabetes,eylaidae,cyphon,anax,lumbricidae,ylodes,parasmittia,homoeoneuria,hydrophilus,pleurocera,scirtes,climacia,sparbarus,arigomphus,culex,antillocladius,derotanypus,stygothrombidiidae,gymnochthebius,staphylinidae,hydrachnidae,physella,djalmabatista,nemertea,adicrophleps,krenopelopia,protziidae,trissopelopia,psephenidae,apsectrotanypus,anchytarsus,dryopidae,axonopsidae,piersigiidae,attaneuria,cloeon,parochlus,taeniopterygidae,taphromysis,eupera,sisyra,roederiodes,paratrichocladius,utterbackia,protoplasa,lithasia,didymops,sperchopsis,wiedemannia,helodon,claassenia,varichaetadrilus,helocordulia,coleoptera,momonia,siphloplecton,branchiobdellidae,mesosmittia,chrysomelidae,thraulodes,onconeura,somatochlora,demeijerea,teutonia,albertathyas,hydrovolzia,cryptochia,sericostriata,setvena,paracladius,leucorrhinia,zalutschia,lynceus,procambarus,obliquaria,faxonella,gymnometriocnemus,homoleptohyphes,tempisquitoneura,desserobdella,hydrocanthus,noteridae,orthemis,derallus,hybomitra,notopanisus,synurella,helius,endotribelos,chernovskiia,protanypus,cheilotrichia,tortopus,asheum,paralimnophyes,nephelopsis,syrphidae,polyplectropus,macrelmis,ptychopteridae,remenus,eccoptura,hebetoncylus,melanoides,americamysis,limnocoris,allonais,habrophlebiodes,myzobdella,hydrozetidae,phthiracaridae,triogma,chiridotea,cassidinidea,cyathura,tetanocera,pseudiron,perlinella,monopelopia,polymitarcyidae,oliveiriella,branchiodrilus,centrolimnesia,suphisellus,pomatiopsis,hydrochara,batracobdella,cultus,pteronarcyidae,margaritifera,meringodixa,bethbilbeckia,cybister,malacostraca,abedus,tricoryhyphes,grandidierella,edotia,ampharetidae,nereididae,beothukus,chromagrion,thyopsis,hydaticus,psorophora,neritina,capitellidae,leptocheliidae,tubificoides,portunidae,spionidae,phyllodocidae,mulinia,hyporhygma,pantala,postelichus,atopsyche,lepidostomatidae,cambarincolidae,symbiocladius,beckidia,bryophaenocladius,diachlorus,toxolasma,ligumia,pentagenia,theromyzon,merycomyia,caloparyphus,camptocladius,asynarchus,eocosmoecus,syndiamesa,oroperla,ramellogammarus,palaeagapetus,orohermes,parthina,farula,atractelmis,cloeodes,sierraperla,soliperla,stenocolus,prostoia,apataniidae,bolshecapnia,allomyia,ectemnia,ametropus,tokunagaia,agathon,paraboreochlus,protanyderus,matus,beardius,lipsothrix,heteroceridae,yugus,neoacaridae,unniella,diploperla,nymphomyiidae,rhyacophilidae,omisus,platycentropus,glyphopsyche,parydra,teloganopsis,anabolia,iswaeon,ecclisocosmoecus,ilybius,metrichia,scatella,eobrachycentrus,hydrovatus,metacnephia,uca,tholymis,fissimentum,leptochelia,bulimnaea,piscicolidae,nemotaulius,banksiola,fattigia,fallicambarus,euryhapsis,stactobiella,bibiocephala,elliptio,allognosta,teneridrilus,amphicosmoecus,frontipoda,suphis,paraplea,allocapnia,neoephemera,americorophium,hygrotus,alboglossiphonia
1321,0,1,0,0,5,0,3,0,8,0,0,2,0,6,0,0,39,0,0,0,0,4,10,2,0,0,0,0,0,4,0,0,0,4,8,0,87,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6,3,2,7,0,0,0,0,1,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,0,2,2,0,2,0,0,1,0,2,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,11,1,0,0,0,0,2,0,0,0,0,1,0,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,5,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,8,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,1,0,0,0,0,2,1,5,0,0,0,58,45,0,0,0,0,0,0,0,1,0,3,1,0,0,0,5,30,0,0,0,38,1,0,2,0,1,0,0,0,0,0,8,0,0,0,6,0,20,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,18,8,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,0,7,4,3,40,0,0,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,19,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,3,0,0,0,21,0,0,0,0,29,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
